,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
1412,"[-0.08872923  0.22590597  0.02288378  0.09343288 -0.07646439 -0.22029889
  0.3023487   0.51367176 -0.25000864  0.03795332 -0.12059718 -0.35055929
 -0.03151309  0.05001505 -0.03218171 -0.34473178  0.05872003 -0.40385589
 -0.04919055 -0.43920344  0.20282857  0.04572023  0.05334668 -0.05465152
 -0.30750379  0.01036127 -0.02946285 -0.14184856 -0.24856623  0.03354667
  0.13364318  0.05390434  0.1399783  -0.12013464 -0.10190463  0.38468188
  0.13925096 -0.2622548  -0.16121233 -0.54298204 -0.06956835 -0.1921895
 -0.17698255 -0.02548505  0.29276732 -0.10905057  0.14477852 -0.0171799
 -0.01314186  0.0823727   0.12942885 -0.12914412 -0.17253664  0.1117633
 -0.21150175  0.07174343  0.0989163  -0.13613127 -0.20863929 -0.12972584
  0.14301951  0.08649535  0.09472385 -0.21368773 -0.34417367  0.2293323
  0.140793    0.42341843 -0.4882392   0.3083657  -0.12336756  0.12390959
  0.1571885   0.05042677  0.25856489  0.15346968 -0.12090655  0.02248802
 -0.1563627   0.09201004 -0.10736237 -0.08580576 -0.2319313   0.35992777
  0.0257333   0.07950412  0.06351886  0.24451387  0.25001439  0.0887722
  0.23750553  0.09796582  0.00431133  0.04919793  0.49619287  0.13398781
  0.11445825 -0.11290447  0.05284818 -0.20809039]",2024-05-22,5,44,0,1,0
1413,"[-0.08806427  0.22604211  0.02507477  0.09072611 -0.07884832 -0.22859088
  0.30898181  0.52282757 -0.25333071  0.03142548 -0.12009524 -0.35648352
 -0.02735215  0.05494197 -0.03362576 -0.34721893  0.05820702 -0.407511
 -0.04701231 -0.44230962  0.20678949  0.05087572  0.04725441 -0.0569823
 -0.31368083  0.01231506 -0.02797525 -0.14440738 -0.24950311  0.02789732
  0.13666904  0.05284383  0.14150044 -0.12350155 -0.10824871  0.39441508
  0.14119124 -0.26467663 -0.16167049 -0.55281574 -0.06525901 -0.19443858
 -0.1818451  -0.03077839  0.2966277  -0.10734726  0.142471   -0.01674575
 -0.01465226  0.08428468  0.12603649 -0.13867255 -0.17417064  0.11601891
 -0.21413858  0.0767443   0.10023072 -0.13721004 -0.20538881 -0.12514471
  0.1417163   0.08842004  0.09176354 -0.21082398 -0.34806153  0.23693104
  0.13828745  0.4185254  -0.49809641  0.31521404 -0.12451845  0.12750849
  0.16182254  0.04599803  0.26043722  0.14394203 -0.11661071  0.01883626
 -0.16004102  0.09243526 -0.10822268 -0.08308948 -0.24177568  0.36709636
  0.02744348  0.07999073  0.06209825  0.2444396   0.25237697  0.09567009
  0.23902519  0.09885398  0.00109041  0.05294196  0.50118244  0.13705945
  0.11408367 -0.11632609  0.05501099 -0.20776364]",2024-04-07,5,77,0,1,0
1414,"[-0.10687178  0.26678362  0.0327001   0.10186258 -0.08978077 -0.26739112
  0.3612074   0.60325748 -0.29166594  0.03009515 -0.13903181 -0.4134253
 -0.0337798   0.0560816  -0.03159498 -0.40335178  0.06670762 -0.46977437
 -0.05416316 -0.50701523  0.23456532  0.05511936  0.05980076 -0.06914631
 -0.36154795  0.01069291 -0.03641394 -0.17321898 -0.28618398  0.03501206
  0.15582466  0.05806604  0.15849167 -0.14555962 -0.11773235  0.45858121
  0.16638923 -0.29730606 -0.17863499 -0.62931371 -0.06683352 -0.23087895
 -0.2112643  -0.03247345  0.33684814 -0.1238508   0.16345103 -0.01829547
 -0.01530299  0.09733013  0.15052809 -0.15768787 -0.19346686  0.13570374
 -0.24097879  0.09248815  0.12874192 -0.15315086 -0.24065299 -0.14175795
  0.15988289  0.09828255  0.10283225 -0.25273034 -0.39275232  0.26824513
  0.16063567  0.48007187 -0.56509501  0.35366783 -0.14342915  0.1407059
  0.19157089  0.06304938  0.29896304  0.17182517 -0.14165531  0.02205502
 -0.18378222  0.11026362 -0.12637605 -0.09083333 -0.2677677   0.41238824
  0.03334865  0.09120999  0.07224706  0.2823976   0.29675236  0.1093198
  0.27991453  0.11771711 -0.00065305  0.05524248  0.57674211  0.16254176
  0.12803549 -0.1353502   0.06114439 -0.24593054]",2024-07-13,5,21,0,1,0
1415,"[-0.08230094  0.22628595  0.02623899  0.08650196 -0.07703345 -0.21991622
  0.29965183  0.50886422 -0.24726163  0.03435752 -0.11744314 -0.34281233
 -0.02346262  0.05247061 -0.02939672 -0.3375394   0.05961862 -0.39605764
 -0.05317587 -0.43509078  0.1969841   0.04684431  0.04506874 -0.05817251
 -0.30583313  0.0115862  -0.0309718  -0.1415994  -0.24413466  0.02933277
  0.12902845  0.05666371  0.13627271 -0.11901635 -0.1068612   0.38198948
  0.13975237 -0.26066661 -0.15843712 -0.54321313 -0.06787448 -0.19115424
 -0.17073525 -0.03035754  0.28886482 -0.10497131  0.13976283 -0.01710214
 -0.02258411  0.08361223  0.12122118 -0.13398193 -0.17677855  0.1073635
 -0.20653874  0.07036039  0.09878537 -0.1324601  -0.20876229 -0.12533318
  0.13830175  0.08216944  0.08949586 -0.20769723 -0.33533397  0.23076184
  0.13809581  0.40945181 -0.48759797  0.30521896 -0.12134698  0.12476691
  0.1563727   0.05008997  0.25346974  0.14500685 -0.11876705  0.01946963
 -0.15678664  0.09083057 -0.09834328 -0.08098588 -0.23423956  0.35818556
  0.02608062  0.07887408  0.06522264  0.2396425   0.24749486  0.09116468
  0.23132195  0.09797569 -0.00267548  0.04917194  0.48793626  0.13363956
  0.10849667 -0.11016314  0.05339566 -0.20645629]",2024-04-26,5,61,0,1,0
1416,"[-0.11344303  0.2842336   0.02553406  0.11179815 -0.09413005 -0.27282107
  0.38206631  0.64690053 -0.31488377  0.04784547 -0.15194994 -0.43606889
 -0.0338834   0.06518234 -0.03900485 -0.43487555  0.07175267 -0.50026536
 -0.06077721 -0.54984993  0.25092879  0.05385912  0.06248001 -0.06942217
 -0.38671261  0.01303681 -0.03086162 -0.17637789 -0.31530869  0.03765104
  0.16785061  0.06551486  0.1735629  -0.1553565  -0.1294408   0.48289928
  0.1755313  -0.32651147 -0.19979407 -0.68414557 -0.08609053 -0.24233057
 -0.22822402 -0.02837498  0.3708756  -0.13675526  0.18036605 -0.02184169
 -0.02145841  0.10072556  0.15963292 -0.16472702 -0.2150771   0.13489443
 -0.2669532   0.0871072   0.1239638  -0.17272764 -0.26143321 -0.16340788
  0.17877942  0.10066168  0.11612943 -0.26677421 -0.43541044  0.29237759
  0.1798926   0.52909201 -0.62004685  0.39367878 -0.15405242  0.16244707
  0.20058571  0.06367451  0.31930789  0.18930987 -0.14691179  0.02789575
 -0.19723444  0.11139907 -0.13508856 -0.11141197 -0.29634491  0.44884443
  0.03283364  0.09529369  0.07987201  0.2986317   0.31459951  0.11622692
  0.2934303   0.12190242  0.00723271  0.05905402  0.62389219  0.16626713
  0.14225397 -0.13903043  0.07275506 -0.26420957]",2024-08-01,5,15,0,1,0
1417,"[-0.09271412  0.23969187  0.02566708  0.09732805 -0.08491117 -0.23868126
  0.32714319  0.5505392  -0.26441255  0.03705233 -0.12533869 -0.37274471
 -0.0254901   0.05352145 -0.03335406 -0.36753827  0.06221157 -0.43270549
 -0.04990985 -0.46509507  0.21564765  0.05374536  0.05039193 -0.05922481
 -0.33044225  0.01466713 -0.03033308 -0.1542941  -0.26409328  0.03098584
  0.13793859  0.05772089  0.1491943  -0.12762679 -0.11199798  0.41672724
  0.15075168 -0.28180149 -0.17096896 -0.58345431 -0.0725537  -0.20491178
 -0.19088674 -0.02924299  0.31230387 -0.11299813  0.14904906 -0.01848163
 -0.0200558   0.08832592  0.13323215 -0.14135087 -0.1860365   0.1189025
 -0.22447148  0.08020706  0.11061219 -0.14268695 -0.22138986 -0.13299862
  0.14770621  0.08933996  0.09450918 -0.22734347 -0.36614546  0.24775198
  0.1457362   0.44600651 -0.52355069  0.32980171 -0.13227259  0.13375209
  0.17148182  0.05168559  0.27198952  0.15403542 -0.12939084  0.01837189
 -0.17130411  0.09821925 -0.11251404 -0.08893733 -0.25185242  0.38353276
  0.0308257   0.08654661  0.06765885  0.25875548  0.27042037  0.09972461
  0.24746771  0.10363645  0.00120604  0.05497512  0.52661717  0.14304101
  0.11569662 -0.12221487  0.0610099  -0.22482769]",2024-04-05,3,193,0,1,0
1418,"[-0.07032961  0.18040344  0.01661493  0.06885606 -0.06266426 -0.17580718
  0.23872408  0.39496249 -0.19224846  0.02766248 -0.09220043 -0.27764007
 -0.02200042  0.03925745 -0.02776987 -0.27076286  0.04821023 -0.31743222
 -0.03902858 -0.3381871   0.16416746  0.04550488  0.03783438 -0.04472559
 -0.24040723  0.00660798 -0.02692147 -0.11582762 -0.19083324  0.01790072
  0.09979585  0.0380523   0.10997707 -0.09400623 -0.07980454  0.30348045
  0.10609266 -0.20589587 -0.12451356 -0.42471799 -0.05752386 -0.14703044
 -0.13571224 -0.01780404  0.22101998 -0.08005273  0.10990223 -0.0165633
 -0.01462979  0.06370574  0.10023522 -0.10537247 -0.13342594  0.09027836
 -0.1591115   0.05920781  0.07824622 -0.10438406 -0.16293557 -0.09975591
  0.10712904  0.06638212  0.06483655 -0.16592366 -0.27029213  0.17601123
  0.10136043  0.32412654 -0.38049826  0.23816152 -0.09640387  0.09154214
  0.12752125  0.03733116  0.19727707  0.11470838 -0.09312518  0.01745156
 -0.13067813  0.06638207 -0.08720957 -0.06054264 -0.18493341  0.27616382
  0.01617156  0.06315559  0.04590053  0.18504368  0.19412526  0.07273129
  0.18633512  0.07719201 -0.00367821  0.03731374  0.38497007  0.10753188
  0.08624758 -0.0802908   0.04091541 -0.16090661]",2024-06-11,5,33,0,1,0
1419,"[-0.11323302  0.27921566  0.02927698  0.11279783 -0.09141061 -0.27276853
  0.37516853  0.63477534 -0.30816284  0.04160205 -0.14719264 -0.43126968
 -0.03566672  0.06519284 -0.03578955 -0.42208576  0.07256572 -0.48901185
 -0.06054232 -0.53625369  0.24740617  0.05449305  0.0637755  -0.0721093
 -0.37642774  0.01443757 -0.03403702 -0.17248817 -0.30753615  0.03740451
  0.16688173  0.0623982   0.17020075 -0.15258983 -0.12591086  0.47483715
  0.17546763 -0.31740472 -0.1924461  -0.66461921 -0.07960261 -0.23923331
 -0.22614317 -0.03011502  0.3596721  -0.12975055  0.1769747  -0.02140878
 -0.01849227  0.09996873  0.15796001 -0.16541892 -0.21018343  0.13560168
 -0.25929913  0.09078109  0.12622857 -0.16452153 -0.25466928 -0.15387507
  0.17048459  0.10199209  0.11140122 -0.26362482 -0.42313206  0.28661028
  0.17540284  0.51252317 -0.60244924  0.38572121 -0.15255855  0.15405345
  0.19807906  0.06281026  0.31281188  0.18118159 -0.14684193  0.02445572
 -0.19294928  0.10889449 -0.13602875 -0.104547   -0.28787568  0.43812776
  0.03214416  0.09380477  0.07722076  0.29053125  0.30961993  0.11278135
  0.28817108  0.11907653  0.00529015  0.05707927  0.60785919  0.16545309
  0.14002024 -0.13780634  0.06612112 -0.25630951]",2024-06-20,5,29,0,1,0
1420,"[-0.09210238  0.22907417  0.02389956  0.08741719 -0.0787994  -0.22058974
  0.30529448  0.51435024 -0.2489467   0.03410941 -0.11872447 -0.34977323
 -0.02652569  0.05195482 -0.03174265 -0.34422734  0.05855007 -0.40069699
 -0.04906908 -0.43611562  0.20055985  0.04523832  0.04850572 -0.05464146
 -0.30853489  0.01214521 -0.02694192 -0.14579815 -0.24660905  0.02985187
  0.13181719  0.05425369  0.13862465 -0.12013236 -0.10476635  0.38452691
  0.13861547 -0.26211897 -0.1577924  -0.54505843 -0.07022654 -0.19204299
 -0.1752007  -0.02667514  0.29098114 -0.10849498  0.14238709 -0.01585441
 -0.01940275  0.08239114  0.12461758 -0.13409312 -0.17350589  0.1077421
 -0.21037674  0.07295488  0.09933747 -0.13379759 -0.20636457 -0.12707776
  0.13933069  0.08171514  0.0926979  -0.21215045 -0.34405172  0.23256463
  0.14152806  0.42057145 -0.49047151  0.30698189 -0.12123457  0.12634292
  0.16099551  0.050262    0.25483298  0.14838655 -0.11738829  0.01916319
 -0.15684468  0.09350498 -0.1060809  -0.08432312 -0.23186095  0.36094832
  0.02784073  0.0789791   0.06502021  0.23959154  0.25164521  0.09456037
  0.23403147  0.09911899  0.00298191  0.04837136  0.49232757  0.13184614
  0.11047071 -0.11240987  0.05670756 -0.20783626]",2024-03-28,5,84,0,1,0
1421,"[-0.0961566   0.24732317  0.02858742  0.10099404 -0.08941677 -0.25159767
  0.33779585  0.56698883 -0.2733672   0.03201188 -0.12803447 -0.38594663
 -0.03270908  0.05426067 -0.03434304 -0.37983218  0.06124905 -0.44609565
 -0.05770633 -0.48026437  0.22412504  0.05328306  0.05638364 -0.06153713
 -0.33797827  0.01375329 -0.0338     -0.16005816 -0.27392676  0.0313678
  0.14284194  0.05642772  0.15360563 -0.13191228 -0.113369    0.42632723
  0.15871306 -0.2902551  -0.17482069 -0.59927154 -0.07078074 -0.20944208
 -0.20249313 -0.03068594  0.32061738 -0.11837543  0.15117386 -0.01743758
 -0.01606917  0.09188712  0.13692595 -0.1459164  -0.18823086  0.12408196
 -0.23027578  0.0844797   0.11713271 -0.14543027 -0.22744864 -0.1328465
  0.15615641  0.09174491  0.09656406 -0.23856783 -0.37796268  0.25513884
  0.14925013  0.45664415 -0.54109311  0.33705795 -0.13710712  0.1386881
  0.17493467  0.05059486  0.28122252  0.16109614 -0.12987421  0.01907569
 -0.17847748  0.10178897 -0.11976587 -0.08609848 -0.25675169  0.39489281
  0.02817707  0.0872168   0.06637117  0.2641938   0.2774809   0.10332597
  0.26116273  0.11062407 -0.00196082  0.05374803  0.54573393  0.14960171
  0.1183968  -0.12526335  0.05981094 -0.23029409]",2024-05-25,4,100,0,1,0
1422,"[-0.11350124  0.29586592  0.03560037  0.12210881 -0.10441488 -0.29264149
  0.39773899  0.67093372 -0.32377017  0.0440373  -0.15242858 -0.45709231
 -0.03196533  0.0678206  -0.04006414 -0.45005     0.074556   -0.52530831
 -0.06439944 -0.57078421  0.26721156  0.05869068  0.06262529 -0.07503932
 -0.40198433  0.0133886  -0.03748813 -0.18371333 -0.32546696  0.03144201
  0.16952084  0.06991979  0.18527164 -0.15836799 -0.13718739  0.49965534
  0.18859842 -0.33887354 -0.20975436 -0.7088834  -0.09156442 -0.24723016
 -0.23453879 -0.03716369  0.37654182 -0.1404928   0.18554449 -0.01778099
 -0.02432111  0.11234791  0.15863319 -0.17122345 -0.22906631  0.14612971
 -0.27076077  0.09603093  0.13482705 -0.17647058 -0.27370673 -0.16103789
  0.18482327  0.10894009  0.118121   -0.27710637 -0.44731593  0.29892236
  0.17818309  0.54459953 -0.63738078  0.40155476 -0.15886205  0.16470414
  0.20908813  0.06267588  0.33373964  0.19308564 -0.1542947   0.02273023
 -0.21013673  0.11551975 -0.13510129 -0.10923523 -0.30661997  0.47193667
  0.03118122  0.10450296  0.08351079  0.30811644  0.32909012  0.12253125
  0.30567515  0.12711923  0.00270842  0.06809     0.64627808  0.17894973
  0.13593221 -0.14717524  0.06960686 -0.27486446]",2024-07-13,4,50,0,1,0
1423,"[-0.07673229  0.19734222  0.02364515  0.07706084 -0.07490638 -0.19666636
  0.26720145  0.44493118 -0.21411867  0.02518152 -0.10430003 -0.30542848
 -0.02641238  0.04100774 -0.02874905 -0.29912639  0.04170475 -0.35441241
 -0.03741781 -0.37502468  0.17242403  0.04749925  0.04789544 -0.0508514
 -0.27488193  0.00534373 -0.01943005 -0.12827948 -0.21360488  0.02507434
  0.11751866  0.04357753  0.12271551 -0.10619772 -0.09000289  0.34061816
  0.12125725 -0.23084767 -0.13700242 -0.47323105 -0.05491308 -0.17190258
 -0.15666123 -0.02984847  0.25210479 -0.09155902  0.12106376 -0.01164126
 -0.01149836  0.06992961  0.11280265 -0.11648967 -0.14811747  0.09876883
 -0.18047239  0.06962433  0.09553268 -0.11694646 -0.18518655 -0.11286658
  0.12316542  0.07903299  0.07756441 -0.19051085 -0.29494575  0.19794045
  0.11704417  0.35803214 -0.42946565  0.26143467 -0.10554891  0.10781948
  0.14111952  0.04517535  0.22383137  0.13210024 -0.10741717  0.01134874
 -0.14014028  0.08426535 -0.09421166 -0.07455526 -0.20677821  0.31465921
  0.02162113  0.06259911  0.05243449  0.21258779  0.22074462  0.08453658
  0.20838456  0.08925036 -0.00115341  0.04285214  0.42801812  0.11856448
  0.09401258 -0.09875333  0.04913667 -0.18665124]",2024-08-18,5,11,0,1,0
1424,"[-0.10482275  0.28131798  0.02866522  0.11316615 -0.09574912 -0.27496016
  0.38331729  0.64449358 -0.31454742  0.04295509 -0.14572504 -0.43655568
 -0.02942746  0.06883533 -0.03808796 -0.43286791  0.07795738 -0.49793845
 -0.06359673 -0.55100936  0.25029638  0.05727839  0.06371437 -0.07406671
 -0.38335168  0.01344139 -0.03315067 -0.18065697 -0.30986416  0.03633955
  0.16720515  0.06886298  0.17206857 -0.14933208 -0.13650107  0.48586982
  0.17269447 -0.33151576 -0.20194854 -0.68822259 -0.08259338 -0.24104485
 -0.21869159 -0.03642197  0.36824536 -0.12772736  0.17396756 -0.02670208
 -0.02521493  0.10285614  0.15712827 -0.17131619 -0.22345996  0.13757877
 -0.26935712  0.08682202  0.1270918  -0.17161465 -0.2648215  -0.16326761
  0.17572947  0.10148811  0.11851615 -0.26533505 -0.43430305  0.29608577
  0.17179564  0.52086192 -0.62075609  0.38660285 -0.15204257  0.16228855
  0.20057586  0.06412961  0.32029757  0.18153173 -0.14260323  0.02656408
 -0.20232564  0.11924124 -0.12810224 -0.11028858 -0.30120561  0.45081773
  0.03486511  0.09497822  0.08066998  0.29508305  0.3158778   0.11833636
  0.29072645  0.12483479  0.00219149  0.06087442  0.62098134  0.17113817
  0.14338593 -0.14340581  0.07089943 -0.26184219]",2024-07-26,5,16,0,1,0
1425,"[-0.07344495  0.19286257  0.02177068  0.08003645 -0.0693779  -0.19154625
  0.25891155  0.43918729 -0.20928538  0.02966253 -0.09622453 -0.30034333
 -0.02239082  0.04420686 -0.02694365 -0.29291347  0.04638602 -0.34478456
 -0.03998193 -0.37089857  0.17170654  0.03995714  0.04193144 -0.04569715
 -0.26518607  0.01134131 -0.02154064 -0.12188183 -0.21032774  0.01999621
  0.11099949  0.0447249   0.11876496 -0.10035211 -0.0874228   0.3288542
  0.1202312  -0.22272842 -0.13790263 -0.45929879 -0.06080372 -0.16430381
 -0.14894637 -0.0224316   0.24556343 -0.0922204   0.12344412 -0.01302753
 -0.01631509  0.07059152  0.10785369 -0.11193997 -0.14797302  0.09455398
 -0.17941685  0.06096672  0.08668942 -0.11324082 -0.1789555  -0.10399238
  0.11758324  0.06940489  0.07696459 -0.18178093 -0.29169005  0.19900467
  0.11906251  0.3570191  -0.42009041  0.26395965 -0.10587591  0.10646165
  0.13346928  0.04261819  0.21589932  0.12462953 -0.10320488  0.01685851
 -0.13825411  0.07769494 -0.08996127 -0.06796065 -0.20022309  0.30680984
  0.02191071  0.06866373  0.05260037  0.20785534  0.21492894  0.0809231
  0.20219606  0.08241849 -0.00362323  0.04471521  0.42246389  0.11470097
  0.09283855 -0.09417952  0.0455422  -0.17622273]",2024-04-04,5,76,0,1,0
1426,"[-0.11344303  0.2842336   0.02553406  0.11179815 -0.09413005 -0.27282107
  0.38206631  0.64690053 -0.31488377  0.04784547 -0.15194994 -0.43606889
 -0.0338834   0.06518234 -0.03900485 -0.43487555  0.07175267 -0.50026536
 -0.06077721 -0.54984993  0.25092879  0.05385912  0.06248001 -0.06942217
 -0.38671261  0.01303681 -0.03086162 -0.17637789 -0.31530869  0.03765104
  0.16785061  0.06551486  0.1735629  -0.1553565  -0.1294408   0.48289928
  0.1755313  -0.32651147 -0.19979407 -0.68414557 -0.08609053 -0.24233057
 -0.22822402 -0.02837498  0.3708756  -0.13675526  0.18036605 -0.02184169
 -0.02145841  0.10072556  0.15963292 -0.16472702 -0.2150771   0.13489443
 -0.2669532   0.0871072   0.1239638  -0.17272764 -0.26143321 -0.16340788
  0.17877942  0.10066168  0.11612943 -0.26677421 -0.43541044  0.29237759
  0.1798926   0.52909201 -0.62004685  0.39367878 -0.15405242  0.16244707
  0.20058571  0.06367451  0.31930789  0.18930987 -0.14691179  0.02789575
 -0.19723444  0.11139907 -0.13508856 -0.11141197 -0.29634491  0.44884443
  0.03283364  0.09529369  0.07987201  0.2986317   0.31459951  0.11622692
  0.2934303   0.12190242  0.00723271  0.05905402  0.62389219  0.16626713
  0.14225397 -0.13903043  0.07275506 -0.26420957]",2024-07-29,5,15,0,1,0
1427,"[-0.07814896  0.19346602  0.01826207  0.07626083 -0.06341202 -0.18861161
  0.26106322  0.43502393 -0.20884889  0.02964989 -0.09535006 -0.2963711
 -0.02372111  0.04564486 -0.02684484 -0.2912083   0.04744954 -0.34466466
 -0.03934703 -0.36780918  0.16797869  0.04348435  0.04464812 -0.0480792
 -0.26074901  0.01060117 -0.02545246 -0.12404668 -0.20915103  0.02423856
  0.11404172  0.0417566   0.1225227  -0.10348829 -0.08821058  0.3274788
  0.11956804 -0.2192616  -0.13177589 -0.46117368 -0.06031325 -0.16370815
 -0.15263928 -0.02572352  0.24979037 -0.09079751  0.11868329 -0.01270772
 -0.01393337  0.07035422  0.10620257 -0.11585885 -0.14359868  0.09339125
 -0.17329805  0.06365313  0.0861967  -0.11287818 -0.17379135 -0.10599118
  0.11341107  0.07026177  0.07806974 -0.17976846 -0.29199907  0.19471771
  0.11529273  0.35305139 -0.41714427  0.26234302 -0.10509164  0.10759776
  0.1387517   0.04033794  0.21435601  0.11927489 -0.10566878  0.01640305
 -0.13675611  0.07715879 -0.09237609 -0.07280448 -0.1971357   0.305406
  0.02525057  0.06663384  0.05426003  0.20064132  0.21372481  0.08111496
  0.19616894  0.08146395  0.00135611  0.04246996  0.4204028   0.11400586
  0.09368888 -0.09400366  0.04487389 -0.17841506]",2024-04-12,5,69,0,1,0
1428,"[-0.07777197  0.20065981  0.01913622  0.07970513 -0.07075389 -0.19688027
  0.26871666  0.45408651 -0.22034414  0.02831837 -0.10436034 -0.30884007
 -0.02356768  0.0450721  -0.03018612 -0.30420309  0.05119091 -0.35860479
 -0.04045286 -0.38438299  0.17733508  0.04193304  0.04226596 -0.04884024
 -0.27358416  0.00924201 -0.023804   -0.12879029 -0.2190261   0.0262759
  0.11559989  0.04741548  0.12382928 -0.10575187 -0.09516796  0.34129861
  0.122346   -0.23362766 -0.14015691 -0.48388255 -0.05852574 -0.16891496
 -0.15695392 -0.02555675  0.2583957  -0.09420095  0.12425144 -0.01368956
 -0.01924662  0.07160271  0.10994368 -0.1182191  -0.15311633  0.09916404
 -0.18628199  0.06607701  0.08949072 -0.11806826 -0.18288557 -0.10870683
  0.12665309  0.07602607  0.07722833 -0.18733217 -0.30330658  0.2041733
  0.12224294  0.36777151 -0.43376049  0.27248898 -0.10828317  0.11092769
  0.13954462  0.04313124  0.2237248   0.12913372 -0.1060016   0.01799494
 -0.14030483  0.08147366 -0.09471138 -0.07410194 -0.20548742  0.32111543
  0.02441282  0.07091364  0.0576471   0.21357208  0.2221029   0.08298741
  0.21020992  0.08767071  0.00111314  0.04456938  0.43802491  0.11991399
  0.09896462 -0.09996652  0.04814782 -0.18584245]",2024-04-01,3,190,0,1,0
1429,"[-0.10482275  0.28131798  0.02866522  0.11316615 -0.09574912 -0.27496016
  0.38331729  0.64449358 -0.31454742  0.04295509 -0.14572504 -0.43655568
 -0.02942746  0.06883533 -0.03808796 -0.43286791  0.07795738 -0.49793845
 -0.06359673 -0.55100936  0.25029638  0.05727839  0.06371437 -0.07406671
 -0.38335168  0.01344139 -0.03315067 -0.18065697 -0.30986416  0.03633955
  0.16720515  0.06886298  0.17206857 -0.14933208 -0.13650107  0.48586982
  0.17269447 -0.33151576 -0.20194854 -0.68822259 -0.08259338 -0.24104485
 -0.21869159 -0.03642197  0.36824536 -0.12772736  0.17396756 -0.02670208
 -0.02521493  0.10285614  0.15712827 -0.17131619 -0.22345996  0.13757877
 -0.26935712  0.08682202  0.1270918  -0.17161465 -0.2648215  -0.16326761
  0.17572947  0.10148811  0.11851615 -0.26533505 -0.43430305  0.29608577
  0.17179564  0.52086192 -0.62075609  0.38660285 -0.15204257  0.16228855
  0.20057586  0.06412961  0.32029757  0.18153173 -0.14260323  0.02656408
 -0.20232564  0.11924124 -0.12810224 -0.11028858 -0.30120561  0.45081773
  0.03486511  0.09497822  0.08066998  0.29508305  0.3158778   0.11833636
  0.29072645  0.12483479  0.00219149  0.06087442  0.62098134  0.17113817
  0.14338593 -0.14340581  0.07089943 -0.26184219]",2024-07-29,5,15,0,1,0
1430,"[-0.11344303  0.2842336   0.02553406  0.11179815 -0.09413005 -0.27282107
  0.38206631  0.64690053 -0.31488377  0.04784547 -0.15194994 -0.43606889
 -0.0338834   0.06518234 -0.03900485 -0.43487555  0.07175267 -0.50026536
 -0.06077721 -0.54984993  0.25092879  0.05385912  0.06248001 -0.06942217
 -0.38671261  0.01303681 -0.03086162 -0.17637789 -0.31530869  0.03765104
  0.16785061  0.06551486  0.1735629  -0.1553565  -0.1294408   0.48289928
  0.1755313  -0.32651147 -0.19979407 -0.68414557 -0.08609053 -0.24233057
 -0.22822402 -0.02837498  0.3708756  -0.13675526  0.18036605 -0.02184169
 -0.02145841  0.10072556  0.15963292 -0.16472702 -0.2150771   0.13489443
 -0.2669532   0.0871072   0.1239638  -0.17272764 -0.26143321 -0.16340788
  0.17877942  0.10066168  0.11612943 -0.26677421 -0.43541044  0.29237759
  0.1798926   0.52909201 -0.62004685  0.39367878 -0.15405242  0.16244707
  0.20058571  0.06367451  0.31930789  0.18930987 -0.14691179  0.02789575
 -0.19723444  0.11139907 -0.13508856 -0.11141197 -0.29634491  0.44884443
  0.03283364  0.09529369  0.07987201  0.2986317   0.31459951  0.11622692
  0.2934303   0.12190242  0.00723271  0.05905402  0.62389219  0.16626713
  0.14225397 -0.13903043  0.07275506 -0.26420957]",2024-07-25,5,16,0,1,0
1431,"[-0.08720322  0.21592066  0.02174648  0.0883024  -0.07633141 -0.21578109
  0.29717034  0.49928209 -0.24239892  0.0341232  -0.11420751 -0.33355296
 -0.02721121  0.0508785  -0.02950745 -0.33193666  0.05331741 -0.39034829
 -0.04726584 -0.42212623  0.19021517  0.04256012  0.05054946 -0.05472149
 -0.29381409  0.01059018 -0.02470697 -0.13766447 -0.23846464  0.0303795
  0.12664466  0.04768545  0.13341853 -0.12221128 -0.09783994  0.37378883
  0.13494226 -0.24822611 -0.15081947 -0.52502    -0.0686665  -0.18763568
 -0.17709626 -0.02403869  0.28636652 -0.10312162  0.13901535 -0.01394072
 -0.0185299   0.07661865  0.12025083 -0.12258783 -0.16689759  0.10530005
 -0.20481625  0.07035451  0.0932519  -0.13464318 -0.20092055 -0.12180834
  0.13197911  0.07546869  0.08745629 -0.20233244 -0.33390468  0.22135505
  0.13460448  0.40476811 -0.47161222  0.29916799 -0.11929569  0.12522118
  0.15237905  0.04590596  0.24843225  0.14169183 -0.11428437  0.01983755
 -0.15205459  0.08868542 -0.10075202 -0.08535893 -0.22536887  0.34074572
  0.02965438  0.07450175  0.05930001  0.23064789  0.2428959   0.08938975
  0.22181326  0.0900405   0.00626325  0.04542048  0.47722653  0.12868944
  0.10739007 -0.10834114  0.05685103 -0.20040438]",2024-05-24,5,40,0,1,0
